Date,Restaurant_Food,Actual_Units_Sold,Predicted_Units_Sold
2023-10-31,R3_Upma,92,117.05049
2023-11-01,R3_Upma,95,135.03589
2023-11-02,R3_Upma,85,114.95186
2023-11-03,R3_Upma,114,134.91386
2023-11-04,R3_Upma,113,129.55708
2023-11-05,R3_Upma,146,167.08351
2023-11-06,R3_Upma,109,118.75319
2023-11-07,R3_Upma,98,113.98544
2023-11-08,R3_Upma,93,145.46413
2023-11-09,R3_Upma,78,113.87832
2023-11-10,R3_Upma,102,106.40024
2023-11-11,R3_Upma,97,115.92632
2023-11-12,R3_Upma,82,113.25905
2023-11-13,R3_Upma,82,99.710014
2023-11-14,R3_Upma,68,102.30319
2023-11-15,R3_Upma,80,117.29445
2023-11-16,R3_Upma,69,113.99581
2023-11-17,R3_Upma,103,106.07346
2023-11-18,R3_Upma,104,128.0233
2023-11-19,R3_Upma,97,109.398384
2023-11-20,R3_Upma,79,107.320915
2023-11-21,R3_Upma,98,115.304886
2023-11-22,R3_Upma,82,104.79679
2023-11-23,R3_Upma,71,106.387375
2023-11-24,R3_Upma,121,142.80646
2023-11-25,R3_Upma,98,108.74623
2023-11-26,R3_Upma,87,114.49411
2023-11-27,R3_Upma,83,116.367805
2023-11-28,R3_Upma,98,105.645004
2023-11-29,R3_Upma,113,158.27815
2023-11-30,R3_Upma,82,109.21602
2023-12-01,R3_Upma,69,110.03723
2023-12-02,R3_Upma,120,142.83794
2023-12-03,R3_Upma,125,128.84074
2023-12-04,R3_Upma,117,121.67578
2023-12-05,R3_Upma,101,129.26741
2023-12-06,R3_Upma,106,112.52427
2023-12-07,R3_Upma,127,125.5486
2023-12-08,R3_Upma,108,144.73224
2023-12-09,R3_Upma,87,127.997345
2023-12-10,R3_Upma,91,123.92767
2023-12-11,R3_Upma,114,129.83531
2023-12-12,R3_Upma,100,129.65356
2023-12-13,R3_Upma,168,168.0474
2023-12-14,R3_Upma,92,111.3067
2023-12-15,R3_Upma,106,117.55171
2023-12-16,R3_Upma,136,126.909485
2023-12-17,R3_Upma,135,154.73291
2023-12-18,R3_Upma,147,147.29549
2023-12-19,R3_Upma,96,147.32141
2023-12-20,R3_Upma,100,132.0936
2023-12-21,R3_Upma,120,152.17673
2023-12-22,R3_Upma,90,141.64021
2023-12-23,R3_Upma,117,140.18692
2023-12-24,R3_Upma,126,161.92029
2023-12-25,R3_Upma,132,130.37978
2023-12-26,R3_Upma,173,179.6917
2023-12-27,R3_Upma,138,162.06071
2023-12-28,R3_Upma,123,138.7801
2023-12-29,R3_Upma,109,160.68797
2023-12-30,R3_Upma,129,157.43645
2023-12-31,R3_Upma,161,153.03035
2023-01-01,R3_Vada Pav,250,231.92668
2023-01-02,R3_Vada Pav,209,195.10722
2023-01-03,R3_Vada Pav,188,175.53006
2023-01-04,R3_Vada Pav,215,197.78171
2023-01-05,R3_Vada Pav,250,215.18134
2023-01-06,R3_Vada Pav,156,257.15393
2023-01-07,R3_Vada Pav,246,255.06003
2023-01-08,R3_Vada Pav,263,245.80334
2023-01-09,R3_Vada Pav,211,268.36618
2023-01-10,R3_Vada Pav,255,209.2052
2023-01-11,R3_Vada Pav,218,196.6223
2023-01-12,R3_Vada Pav,198,181.62201
2023-01-13,R3_Vada Pav,278,238.30338
2023-01-14,R3_Vada Pav,362,305.54712
2023-01-15,R3_Vada Pav,243,244.62831
2023-01-16,R3_Vada Pav,268,253.54218
2023-01-17,R3_Vada Pav,295,297.85187
2023-01-18,R3_Vada Pav,221,211.28648
2023-01-19,R3_Vada Pav,140,215.75499
2023-01-20,R3_Vada Pav,231,203.13087
2023-01-21,R3_Vada Pav,151,231.80739
2023-01-22,R3_Vada Pav,238,217.32031
2023-01-23,R3_Vada Pav,179,191.9871
2023-01-24,R3_Vada Pav,222,177.24266
2023-01-25,R3_Vada Pav,224,157.2614
2023-01-26,R3_Vada Pav,197,165.12729
2023-01-27,R3_Vada Pav,194,176.97449
2023-01-28,R3_Vada Pav,170,191.44624
2023-01-29,R3_Vada Pav,245,184.85068
2023-01-30,R3_Vada Pav,230,170.5327
2023-01-31,R3_Vada Pav,196,176.22156
2023-02-01,R3_Vada Pav,198,196.62842
2023-02-02,R3_Vada Pav,176,173.75642
2023-02-03,R3_Vada Pav,218,153.98505
2023-02-04,R3_Vada Pav,278,214.77364
2023-02-05,R3_Vada Pav,220,214.9247
2023-02-06,R3_Vada Pav,177,197.00612
2023-02-07,R3_Vada Pav,192,177.53625
2023-02-08,R3_Vada Pav,240,186.666
2023-02-09,R3_Vada Pav,209,174.18631
2023-02-10,R3_Vada Pav,191,193.70036
2023-02-11,R3_Vada Pav,239,204.2823
2023-02-12,R3_Vada Pav,297,213.31009
2023-02-13,R3_Vada Pav,205,188.4433
2023-02-14,R3_Vada Pav,339,255.52893
2023-02-15,R3_Vada Pav,176,216.85411
2023-02-16,R3_Vada Pav,181,210.81477
2023-02-17,R3_Vada Pav,256,309.85168
2023-02-18,R3_Vada Pav,245,248.87798
2023-02-19,R3_Vada Pav,293,256.80786
2023-02-20,R3_Vada Pav,254,239.51031
2023-02-21,R3_Vada Pav,228,233.2267
2023-02-22,R3_Vada Pav,313,313.15488
2023-02-23,R3_Vada Pav,180,219.33331
2023-02-24,R3_Vada Pav,186,219.2887
2023-02-25,R3_Vada Pav,274,257.80917
2023-02-26,R3_Vada Pav,331,257.4621
2023-02-27,R3_Vada Pav,360,369.57513
2023-02-28,R3_Vada Pav,237,253.75427
2023-03-01,R3_Vada Pav,167,190.98935
2023-03-02,R3_Vada Pav,136,163.94554
2023-03-03,R3_Vada Pav,131,186.37749
2023-03-04,R3_Vada Pav,170,199.70274
2023-03-05,R3_Vada Pav,199,190.59027
2023-03-06,R3_Vada Pav,216,187.76888
2023-03-07,R3_Vada Pav,203,116.16659
2023-03-08,R3_Vada Pav,166,124.04574
2023-03-09,R3_Vada Pav,180,129.92644
2023-03-10,R3_Vada Pav,111,129.45659
2023-03-11,R3_Vada Pav,170,150.74176
2023-03-12,R3_Vada Pav,191,181.6445
2023-03-13,R3_Vada Pav,215,173.13715
2023-03-14,R3_Vada Pav,156,121.80728
2023-03-15,R3_Vada Pav,187,122.63554
2023-03-16,R3_Vada Pav,172,146.3636
2023-03-17,R3_Vada Pav,185,133.11786
2023-03-18,R3_Vada Pav,203,162.09006
2023-03-19,R3_Vada Pav,168,154.55914
2023-03-20,R3_Vada Pav,193,143.47232
2023-03-21,R3_Vada Pav,170,151.75357
2023-03-22,R3_Vada Pav,222,149.7545
2023-03-23,R3_Vada Pav,174,158.96262
2023-03-24,R3_Vada Pav,213,173.28705
2023-03-25,R3_Vada Pav,200,215.90887
2023-03-26,R3_Vada Pav,207,232.81416
2023-03-27,R3_Vada Pav,155,200.59152
2023-03-28,R3_Vada Pav,176,185.50945
2023-03-29,R3_Vada Pav,216,188.36197
2023-03-30,R3_Vada Pav,160,144.13126
2023-03-31,R3_Vada Pav,186,117.85899
2023-04-01,R3_Vada Pav,207,162.128
2023-04-02,R3_Vada Pav,199,147.51326
2023-04-03,R3_Vada Pav,161,122.54764
2023-04-04,R3_Vada Pav,149,142.48566
2023-04-05,R3_Vada Pav,154,135.19255
2023-04-06,R3_Vada Pav,144,135.2996
2023-04-07,R3_Vada Pav,131,131.3261
2023-04-08,R3_Vada Pav,243,151.90184
2023-04-09,R3_Vada Pav,197,126.30847
2023-04-10,R3_Vada Pav,201,121.22015
2023-04-11,R3_Vada Pav,182,128.11436
2023-04-12,R3_Vada Pav,236,182.04803
2023-04-13,R3_Vada Pav,182,152.52718
2023-04-14,R3_Vada Pav,217,193.79349
2023-04-15,R3_Vada Pav,182,199.31679
2023-04-16,R3_Vada Pav,230,180.67503
2023-04-17,R3_Vada Pav,166,152.52267
2023-04-18,R3_Vada Pav,167,164.07117
2023-04-19,R3_Vada Pav,152,156.50986
2023-04-20,R3_Vada Pav,174,159.34142
2023-04-21,R3_Vada Pav,175,203.10649
2023-04-22,R3_Vada Pav,341,259.59482
2023-04-23,R3_Vada Pav,298,284.30557
2023-04-24,R3_Vada Pav,204,191.37062
2023-04-25,R3_Vada Pav,245,276.35422
2023-04-26,R3_Vada Pav,139,202.40425
2023-04-27,R3_Vada Pav,181,193.13647
2023-04-28,R3_Vada Pav,201,169.66469
2023-04-29,R3_Vada Pav,221,194.15773
2023-04-30,R3_Vada Pav,162,241.92601
2023-05-01,R3_Vada Pav,163,163.05049
2023-05-02,R3_Vada Pav,150,110.691055
2023-05-03,R3_Vada Pav,187,134.5428
2023-05-04,R3_Vada Pav,197,136.59253
2023-05-05,R3_Vada Pav,156,118.258835
2023-05-06,R3_Vada Pav,231,196.48198
2023-05-07,R3_Vada Pav,225,145.37268
2023-05-08,R3_Vada Pav,168,129.13449
2023-05-09,R3_Vada Pav,148,144.0104
2023-05-10,R3_Vada Pav,186,135.0114
2023-05-11,R3_Vada Pav,198,173.27342
2023-05-12,R3_Vada Pav,165,133.46855
2023-05-13,R3_Vada Pav,178,195.09741
2023-05-14,R3_Vada Pav,179,156.77142
2023-05-15,R3_Vada Pav,207,122.16352
2023-05-16,R3_Vada Pav,179,136.65468
2023-05-17,R3_Vada Pav,187,167.93507
2023-05-18,R3_Vada Pav,148,173.12138
2023-05-19,R3_Vada Pav,171,129.6866
2023-05-20,R3_Vada Pav,206,151.64177
2023-05-21,R3_Vada Pav,265,263.21014
2023-05-22,R3_Vada Pav,192,145.8109
2023-05-23,R3_Vada Pav,205,234.48726
2023-05-24,R3_Vada Pav,181,176.26787
2023-05-25,R3_Vada Pav,170,183.14879
2023-05-26,R3_Vada Pav,192,183.97629
2023-05-27,R3_Vada Pav,184,202.97202
2023-05-28,R3_Vada Pav,229,216.02644
2023-05-29,R3_Vada Pav,160,177.16006
2023-05-30,R3_Vada Pav,167,121.892586
2023-05-31,R3_Vada Pav,190,162.74144
2023-06-01,R3_Vada Pav,175,127.72052
2023-06-02,R3_Vada Pav,162,137.23692
2023-06-03,R3_Vada Pav,209,161.93713
2023-06-04,R3_Vada Pav,204,139.97226
2023-06-05,R3_Vada Pav,187,130.57501
2023-06-06,R3_Vada Pav,185,133.93105
2023-06-07,R3_Vada Pav,168,136.25403
2023-06-08,R3_Vada Pav,180,136.77306
2023-06-09,R3_Vada Pav,192,133.3471
2023-06-10,R3_Vada Pav,172,150.13284
2023-06-11,R3_Vada Pav,206,165.47287
2023-06-12,R3_Vada Pav,181,134.8401
2023-06-13,R3_Vada Pav,142,126.13776
2023-06-14,R3_Vada Pav,180,142.70093
2023-06-15,R3_Vada Pav,188,133.19681
2023-06-16,R3_Vada Pav,209,170.47235
2023-06-17,R3_Vada Pav,139,138.04916
2023-06-18,R3_Vada Pav,209,158.57259
2023-06-19,R3_Vada Pav,155,128.02232
2023-06-20,R3_Vada Pav,196,149.16626
2023-06-21,R3_Vada Pav,175,138.26244
2023-06-22,R3_Vada Pav,191,174.92053
2023-06-23,R3_Vada Pav,225,195.18806
2023-06-24,R3_Vada Pav,224,182.5507
2023-06-25,R3_Vada Pav,244,207.9305
2023-06-26,R3_Vada Pav,200,194.01892
2023-06-27,R3_Vada Pav,197,202.92389
2023-06-28,R3_Vada Pav,162,197.74059
2023-06-29,R3_Vada Pav,121,192.32321
2023-06-30,R3_Vada Pav,195,202.65083
2023-07-01,R3_Vada Pav,227,170.56273
2023-07-02,R3_Vada Pav,136,168.43275
2023-07-03,R3_Vada Pav,216,158.28777
2023-07-04,R3_Vada Pav,144,114.561134
2023-07-05,R3_Vada Pav,187,127.09213
2023-07-06,R3_Vada Pav,152,122.49443
2023-07-07,R3_Vada Pav,147,137.38731
2023-07-08,R3_Vada Pav,209,143.55191
2023-07-09,R3_Vada Pav,235,133.49106
2023-07-10,R3_Vada Pav,174,128.21637
2023-07-11,R3_Vada Pav,202,128.95485
2023-07-12,R3_Vada Pav,168,133.15771
2023-07-13,R3_Vada Pav,152,136.30789
2023-07-14,R3_Vada Pav,171,150.62366
2023-07-15,R3_Vada Pav,174,193.0271
2023-07-16,R3_Vada Pav,244,191.73036
2023-07-17,R3_Vada Pav,183,161.40488
2023-07-18,R3_Vada Pav,167,163.5034
2023-07-19,R3_Vada Pav,159,152.27443
2023-07-20,R3_Vada Pav,202,147.51257
2023-07-21,R3_Vada Pav,191,127.86201
2023-07-22,R3_Vada Pav,186,147.57706
2023-07-23,R3_Vada Pav,189,176.57082
2023-07-24,R3_Vada Pav,172,166.15822
2023-07-25,R3_Vada Pav,156,133.42395
2023-07-26,R3_Vada Pav,153,121.19604
2023-07-27,R3_Vada Pav,191,122.38448
2023-07-28,R3_Vada Pav,157,120.455696
2023-07-29,R3_Vada Pav,164,138.44379
2023-07-30,R3_Vada Pav,165,129.32787
2023-07-31,R3_Vada Pav,181,126.888374
2023-08-01,R3_Vada Pav,200,119.87928
2023-08-02,R3_Vada Pav,166,122.48258
2023-08-03,R3_Vada Pav,258,238.3917
2023-08-04,R3_Vada Pav,210,164.05013
2023-08-05,R3_Vada Pav,484,337.00864
2023-08-06,R3_Vada Pav,197,206.02124
2023-08-07,R3_Vada Pav,224,224.29279
2023-08-08,R3_Vada Pav,226,215.29646
2023-08-09,R3_Vada Pav,186,182.37555
2023-08-10,R3_Vada Pav,207,226.2698
2023-08-11,R3_Vada Pav,193,189.37033
2023-08-12,R3_Vada Pav,151,198.8208
2023-08-13,R3_Vada Pav,177,165.91626
2023-08-14,R3_Vada Pav,216,172.88701
2023-08-15,R3_Vada Pav,108,144.47253
2023-08-16,R3_Vada Pav,224,161.8786
2023-08-17,R3_Vada Pav,181,125.729706
2023-08-18,R3_Vada Pav,219,182.10983
2023-08-19,R3_Vada Pav,186,141.56293
2023-08-20,R3_Vada Pav,213,139.61322
2023-08-21,R3_Vada Pav,178,142.65582
2023-08-22,R3_Vada Pav,152,125.41743
2023-08-23,R3_Vada Pav,187,142.98724
2023-08-24,R3_Vada Pav,184,131.15462
2023-08-25,R3_Vada Pav,179,132.88698
2023-08-26,R3_Vada Pav,123,151.43895
2023-08-27,R3_Vada Pav,211,154.19247
2023-08-28,R3_Vada Pav,143,120.61171
2023-08-29,R3_Vada Pav,177,118.29859
2023-08-30,R3_Vada Pav,155,124.45803
2023-08-31,R3_Vada Pav,171,125.470985
2023-09-01,R3_Vada Pav,212,151.7086
2023-09-02,R3_Vada Pav,174,126.79177
2023-09-03,R3_Vada Pav,186,139.24857
2023-09-04,R3_Vada Pav,209,154.1194
2023-09-05,R3_Vada Pav,169,123.175545
2023-09-06,R3_Vada Pav,190,137.15955
2023-09-07,R3_Vada Pav,181,153.211
2023-09-08,R3_Vada Pav,184,133.59967
2023-09-09,R3_Vada Pav,223,180.43105
2023-09-10,R3_Vada Pav,191,173.03455
2023-09-11,R3_Vada Pav,177,150.37042
2023-09-12,R3_Vada Pav,162,129.34465
2023-09-13,R3_Vada Pav,157,137.66806
2023-09-14,R3_Vada Pav,186,129.97884
2023-09-15,R3_Vada Pav,128,132.51859
2023-09-16,R3_Vada Pav,228,175.74188
2023-09-17,R3_Vada Pav,176,136.25113
2023-09-18,R3_Vada Pav,112,127.31567
2023-09-19,R3_Vada Pav,182,148.01656
2023-09-20,R3_Vada Pav,146,107.31637
2023-09-21,R3_Vada Pav,187,122.35395
2023-09-22,R3_Vada Pav,163,124.933235
2023-09-23,R3_Vada Pav,162,129.24986
2023-09-24,R3_Vada Pav,221,172.07507
2023-09-25,R3_Vada Pav,138,119.44935
2023-09-26,R3_Vada Pav,174,126.868126
2023-09-27,R3_Vada Pav,143,112.161415
2023-09-28,R3_Vada Pav,168,128.82874
2023-09-29,R3_Vada Pav,132,105.44542
2023-09-30,R3_Vada Pav,163,135.92809
2023-10-01,R3_Vada Pav,180,138.91261
2023-10-02,R3_Vada Pav,178,131.35632
2023-10-03,R3_Vada Pav,135,109.88768
2023-10-04,R3_Vada Pav,168,129.27307
2023-10-05,R3_Vada Pav,145,112.053375
2023-10-06,R3_Vada Pav,178,146.62245
2023-10-07,R3_Vada Pav,225,200.17558
2023-10-08,R3_Vada Pav,155,136.88567
2023-10-09,R3_Vada Pav,174,128.44281
2023-10-10,R3_Vada Pav,220,128.60258
2023-10-11,R3_Vada Pav,109,115.37836
2023-10-12,R3_Vada Pav,122,133.65356
2023-10-13,R3_Vada Pav,158,138.85501
2023-10-14,R3_Vada Pav,205,139.38705
2023-10-15,R3_Vada Pav,315,214.3481
2023-10-16,R3_Vada Pav,194,135.23566
2023-10-17,R3_Vada Pav,143,126.94012
2023-10-18,R3_Vada Pav,181,133.51888
2023-10-19,R3_Vada Pav,172,135.24359
2023-10-20,R3_Vada Pav,174,141.10323
2023-10-21,R3_Vada Pav,220,182.16106
2023-10-22,R3_Vada Pav,211,175.21997
2023-10-23,R3_Vada Pav,148,126.31665
2023-10-24,R3_Vada Pav,167,118.47055
2023-10-25,R3_Vada Pav,164,138.9733
2023-10-26,R3_Vada Pav,155,128.76955
2023-10-27,R3_Vada Pav,199,134.94809
2023-10-28,R3_Vada Pav,211,148.3006
2023-10-29,R3_Vada Pav,218,222.06552
2023-10-30,R3_Vada Pav,246,221.83679
2023-10-31,R3_Vada Pav,188,142.19116
2023-11-01,R3_Vada Pav,216,183.07089
2023-11-02,R3_Vada Pav,182,174.33835
2023-11-03,R3_Vada Pav,161,174.2713
2023-11-04,R3_Vada Pav,227,175.11324
2023-11-05,R3_Vada Pav,259,227.2463
2023-11-06,R3_Vada Pav,195,169.33934
2023-11-07,R3_Vada Pav,171,154.43205
2023-11-08,R3_Vada Pav,161,159.84773
2023-11-09,R3_Vada Pav,154,185.0788
2023-11-10,R3_Vada Pav,170,137.19115
2023-11-11,R3_Vada Pav,220,167.35551
2023-11-12,R3_Vada Pav,182,171.00597
2023-11-13,R3_Vada Pav,171,131.34476
2023-11-14,R3_Vada Pav,154,130.8261
2023-11-15,R3_Vada Pav,161,131.38524
2023-11-16,R3_Vada Pav,248,159.75983
2023-11-17,R3_Vada Pav,170,119.40286
2023-11-18,R3_Vada Pav,183,192.14207
2023-11-19,R3_Vada Pav,210,154.48659
2023-11-20,R3_Vada Pav,177,115.66368
2023-11-21,R3_Vada Pav,142,132.03369
2023-11-22,R3_Vada Pav,172,123.874245
2023-11-23,R3_Vada Pav,187,148.59239
2023-11-24,R3_Vada Pav,224,194.61429
2023-11-25,R3_Vada Pav,167,148.70726
2023-11-26,R3_Vada Pav,266,191.05656
2023-11-27,R3_Vada Pav,167,149.06409
2023-11-28,R3_Vada Pav,143,143.96333
2023-11-29,R3_Vada Pav,280,242.94035
2023-11-30,R3_Vada Pav,142,140.15479
2023-12-01,R3_Vada Pav,136,178.82715
2023-12-02,R3_Vada Pav,249,172.63168
2023-12-03,R3_Vada Pav,203,180.0953
2023-12-04,R3_Vada Pav,234,184.88965
2023-12-05,R3_Vada Pav,178,170.52263
2023-12-06,R3_Vada Pav,187,182.95197
2023-12-07,R3_Vada Pav,212,173.29597
2023-12-08,R3_Vada Pav,205,162.39322
2023-12-09,R3_Vada Pav,187,215.50829
2023-12-10,R3_Vada Pav,217,198.1064
2023-12-11,R3_Vada Pav,192,155.8452
2023-12-12,R3_Vada Pav,196,180.96217
2023-12-13,R3_Vada Pav,299,210.76071
2023-12-14,R3_Vada Pav,183,196.77132
2023-12-15,R3_Vada Pav,204,194.99188
2023-12-16,R3_Vada Pav,264,199.5848
2023-12-17,R3_Vada Pav,236,223.70547
2023-12-18,R3_Vada Pav,190,188.4794
2023-12-19,R3_Vada Pav,203,190.16133
2023-12-20,R3_Vada Pav,237,190.97888
2023-12-21,R3_Vada Pav,164,171.04045
2023-12-22,R3_Vada Pav,209,176.95241
2023-12-23,R3_Vada Pav,212,220.16444
2023-12-24,R3_Vada Pav,254,231.69582
2023-12-25,R3_Vada Pav,217,209.65616
2023-12-26,R3_Vada Pav,402,327.14062
2023-12-27,R3_Vada Pav,263,254.45593
2023-12-28,R3_Vada Pav,238,242.08311
2023-12-29,R3_Vada Pav,198,250.27191
2023-12-30,R3_Vada Pav,241,271.60944
2023-12-31,R3_Vada Pav,213,256.1073
2023-01-01,R3_Veg Biryani,121,104.21372
2023-01-02,R3_Veg Biryani,66,134.57982
2023-01-03,R3_Veg Biryani,67,84.142746
2023-01-04,R3_Veg Biryani,154,111.31554
2023-01-05,R3_Veg Biryani,108,164.53386
2023-01-06,R3_Veg Biryani,79,113.65111
2023-01-07,R3_Veg Biryani,92,99.19416
2023-01-08,R3_Veg Biryani,85,105.80166
2023-01-09,R3_Veg Biryani,75,84.8802
2023-01-10,R3_Veg Biryani,90,85.22045
2023-01-11,R3_Veg Biryani,68,79.66533
2023-01-12,R3_Veg Biryani,70,72.62901
2023-01-13,R3_Veg Biryani,120,92.92786
2023-01-14,R3_Veg Biryani,149,117.89867
2023-01-15,R3_Veg Biryani,83,96.83776
2023-01-16,R3_Veg Biryani,127,109.4104
2023-01-17,R3_Veg Biryani,121,134.0069
2023-01-18,R3_Veg Biryani,68,88.948814
2023-01-19,R3_Veg Biryani,107,105.139626
2023-01-20,R3_Veg Biryani,73,100.27352
2023-01-21,R3_Veg Biryani,77,97.11422
2023-01-22,R3_Veg Biryani,92,97.37578
2023-01-23,R3_Veg Biryani,67,82.62862
2023-01-24,R3_Veg Biryani,71,74.51055
2023-01-25,R3_Veg Biryani,88,72.319824
2023-01-26,R3_Veg Biryani,77,73.99668
2023-01-27,R3_Veg Biryani,74,67.65723
2023-01-28,R3_Veg Biryani,101,80.72654
2023-01-29,R3_Veg Biryani,71,81.04465
2023-01-30,R3_Veg Biryani,84,80.75013
2023-01-31,R3_Veg Biryani,69,74.911964
2023-02-01,R3_Veg Biryani,74,74.1829
2023-02-02,R3_Veg Biryani,71,72.224556
2023-02-03,R3_Veg Biryani,87,69.634766
2023-02-04,R3_Veg Biryani,81,84.75137
2023-02-05,R3_Veg Biryani,108,79.69526
2023-02-06,R3_Veg Biryani,81,76.323425
2023-02-07,R3_Veg Biryani,62,74.66869
2023-02-08,R3_Veg Biryani,75,72.67316
2023-02-09,R3_Veg Biryani,75,74.324005
2023-02-10,R3_Veg Biryani,91,74.58152
2023-02-11,R3_Veg Biryani,110,88.03804
2023-02-12,R3_Veg Biryani,96,104.78268
2023-02-13,R3_Veg Biryani,63,78.159584
2023-02-14,R3_Veg Biryani,105,95.359375
2023-02-15,R3_Veg Biryani,69,78.28217
2023-02-16,R3_Veg Biryani,69,79.46559
2023-02-17,R3_Veg Biryani,124,109.44494
2023-02-18,R3_Veg Biryani,106,100.15443
2023-02-19,R3_Veg Biryani,109,96.016335
2023-02-20,R3_Veg Biryani,87,84.50056
2023-02-21,R3_Veg Biryani,81,85.43156
2023-02-22,R3_Veg Biryani,156,141.49736
2023-02-23,R3_Veg Biryani,84,89.270676
2023-02-24,R3_Veg Biryani,69,95.57733
2023-02-25,R3_Veg Biryani,94,99.17369
2023-02-26,R3_Veg Biryani,92,100.353615
2023-02-27,R3_Veg Biryani,113,117.33398
2023-02-28,R3_Veg Biryani,83,90.197426
2023-03-01,R3_Veg Biryani,60,72.34904
2023-03-02,R3_Veg Biryani,79,82.40673
2023-03-03,R3_Veg Biryani,66,71.24416
2023-03-04,R3_Veg Biryani,61,80.630905
2023-03-05,R3_Veg Biryani,74,72.79946
2023-03-06,R3_Veg Biryani,63,61.55269
2023-03-07,R3_Veg Biryani,62,59.42387
2023-03-08,R3_Veg Biryani,83,60.493996
2023-03-09,R3_Veg Biryani,70,60.895325
2023-03-10,R3_Veg Biryani,67,61.472122
2023-03-11,R3_Veg Biryani,71,68.92888
2023-03-12,R3_Veg Biryani,82,70.01867
2023-03-13,R3_Veg Biryani,110,86.15188
2023-03-14,R3_Veg Biryani,69,61.8478
2023-03-15,R3_Veg Biryani,59,65.38539
2023-03-16,R3_Veg Biryani,68,61.30258
2023-03-17,R3_Veg Biryani,60,63.240337
2023-03-18,R3_Veg Biryani,99,83.68227
2023-03-19,R3_Veg Biryani,86,76.532974
2023-03-20,R3_Veg Biryani,55,65.54316
2023-03-21,R3_Veg Biryani,63,68.57919
2023-03-22,R3_Veg Biryani,85,66.18764
2023-03-23,R3_Veg Biryani,64,69.81745
2023-03-24,R3_Veg Biryani,80,67.73915
2023-03-25,R3_Veg Biryani,93,82.524666
2023-03-26,R3_Veg Biryani,98,82.234955
2023-03-27,R3_Veg Biryani,79,69.791756
2023-03-28,R3_Veg Biryani,74,73.65827
2023-03-29,R3_Veg Biryani,51,77.45999
2023-03-30,R3_Veg Biryani,78,62.210793
2023-03-31,R3_Veg Biryani,54,66.3379
2023-04-01,R3_Veg Biryani,83,71.22463
2023-04-02,R3_Veg Biryani,78,71.92691
2023-04-03,R3_Veg Biryani,66,60.83803
2023-04-04,R3_Veg Biryani,57,60.289574
2023-04-05,R3_Veg Biryani,60,61.290764
2023-04-06,R3_Veg Biryani,58,61.08769
2023-04-07,R3_Veg Biryani,57,61.09155
2023-04-08,R3_Veg Biryani,67,69.40085
2023-04-09,R3_Veg Biryani,73,65.84778
2023-04-10,R3_Veg Biryani,69,58.203007
2023-04-11,R3_Veg Biryani,66,58.735416
2023-04-12,R3_Veg Biryani,123,99.13815
2023-04-13,R3_Veg Biryani,63,71.411514
2023-04-14,R3_Veg Biryani,64,62.36655
2023-04-15,R3_Veg Biryani,81,72.899216
2023-04-16,R3_Veg Biryani,84,73.40643
2023-04-17,R3_Veg Biryani,66,67.302414
2023-04-18,R3_Veg Biryani,68,65.99396
2023-04-19,R3_Veg Biryani,64,61.587807
2023-04-20,R3_Veg Biryani,62,61.725266
2023-04-21,R3_Veg Biryani,66,65.55043
2023-04-22,R3_Veg Biryani,113,108.5054
2023-04-23,R3_Veg Biryani,131,112.58955
2023-04-24,R3_Veg Biryani,84,75.02276
2023-04-25,R3_Veg Biryani,110,101.75543
2023-04-26,R3_Veg Biryani,74,82.344864
2023-04-27,R3_Veg Biryani,76,97.78168
2023-04-28,R3_Veg Biryani,74,81.605896
2023-04-29,R3_Veg Biryani,66,94.837326
2023-04-30,R3_Veg Biryani,83,97.45661
2023-05-01,R3_Veg Biryani,80,78.53098
2023-05-02,R3_Veg Biryani,63,67.670456
2023-05-03,R3_Veg Biryani,52,61.839905
2023-05-04,R3_Veg Biryani,69,60.12547
2023-05-05,R3_Veg Biryani,75,61.35764
2023-05-06,R3_Veg Biryani,101,97.80743
2023-05-07,R3_Veg Biryani,93,73.81962
2023-05-08,R3_Veg Biryani,71,65.10709
2023-05-09,R3_Veg Biryani,68,63.099827
2023-05-10,R3_Veg Biryani,63,63.10085
2023-05-11,R3_Veg Biryani,83,63.750492
2023-05-12,R3_Veg Biryani,83,66.70583
2023-05-13,R3_Veg Biryani,69,76.33639
2023-05-14,R3_Veg Biryani,84,73.794205
2023-05-15,R3_Veg Biryani,63,63.56226
2023-05-16,R3_Veg Biryani,64,62.62373
2023-05-17,R3_Veg Biryani,57,62.538532
2023-05-18,R3_Veg Biryani,54,62.053867
2023-05-19,R3_Veg Biryani,62,60.10834
2023-05-20,R3_Veg Biryani,95,67.850426
